period,gaslimit,transactionpool,connection,position
9,19500000,5120 2048 3072 2048,tree,10
9,19500000,5120 2048 3072 2048,random,5
9,19500000,5120 2048 3072 2048,random,6
9,19500000,5120 2048 3072 2048,random,7
9,19500000,5120 2048 3072 2048,random,8
9,19500000,5120 2048 3072 2048,random,9
9,19500000,5120 2048 3072 2048,random,10
10,15000000,1024 2048 3072 2048,ring,5
10,15000000,1024 2048 3072 2048,ring,6
10,15000000,1024 2048 3072 2048,ring,7
10,15000000,1024 2048 3072 2048,ring,8
10,15000000,1024 2048 3072 2048,ring,9
10,15000000,1024 2048 3072 2048,ring,10
10,15000000,1024 2048 3072 2048,tree,5
10,15000000,1024 2048 3072 2048,tree,6
10,15000000,1024 2048 3072 2048,tree,7
10,15000000,1024 2048 3072 2048,tree,8
10,15000000,1024 2048 3072 2048,tree,9
10,15000000,1024 2048 3072 2048,tree,10
10,15000000,1024 2048 3072 2048,random,5
10,15000000,1024 2048 3072 2048,random,6
10,15000000,1024 2048 3072 2048,random,7
10,15000000,1024 2048 3072 2048,random,8
10,15000000,1024 2048 3072 2048,random,9
10,15000000,1024 2048 3072 2048,random,10
10,15000000,2048 2048 3072 2048,ring,5
10,15000000,2048 2048 3072 2048,ring,6
10,15000000,2048 2048 3072 2048,ring,7
10,15000000,2048 2048 3072 2048,ring,8
10,15000000,2048 2048 3072 2048,ring,9
10,15000000,2048 2048 3072 2048,ring,10
10,15000000,2048 2048 3072 2048,tree,5
10,15000000,2048 2048 3072 2048,tree,6
10,15000000,2048 2048 3072 2048,tree,7
10,15000000,2048 2048 3072 2048,tree,8
10,15000000,2048 2048 3072 2048,tree,9
10,15000000,2048 2048 3072 2048,tree,10
10,15000000,2048 2048 3072 2048,random,5
10,15000000,2048 2048 3072 2048,random,6
10,15000000,2048 2048 3072 2048,random,7
10,15000000,2048 2048 3072 2048,random,8
10,15000000,2048 2048 3072 2048,random,9
10,15000000,2048 2048 3072 2048,random,10
10,15000000,5120 2048 3072 2048,ring,5
10,15000000,5120 2048 3072 2048,ring,6
10,15000000,5120 2048 3072 2048,ring,7
10,15000000,5120 2048 3072 2048,ring,8
10,15000000,5120 2048 3072 2048,ring,9
10,15000000,5120 2048 3072 2048,ring,10
10,15000000,5120 2048 3072 2048,tree,5
10,15000000,5120 2048 3072 2048,tree,6
10,15000000,5120 2048 3072 2048,tree,7
10,15000000,5120 2048 3072 2048,tree,8
10,15000000,5120 2048 3072 2048,tree,9
10,15000000,5120 2048 3072 2048,tree,10
10,15000000,5120 2048 3072 2048,random,5
10,15000000,5120 2048 3072 2048,random,6
10,15000000,5120 2048 3072 2048,random,7
10,15000000,5120 2048 3072 2048,random,8
10,15000000,5120 2048 3072 2048,random,9
10,15000000,5120 2048 3072 2048,random,10
10,15500000,1024 2048 3072 2048,ring,5
10,15500000,1024 2048 3072 2048,ring,6
10,15500000,1024 2048 3072 2048,ring,7
10,15500000,1024 2048 3072 2048,ring,8
10,15500000,1024 2048 3072 2048,ring,9
10,15500000,1024 2048 3072 2048,ring,10
10,15500000,1024 2048 3072 2048,tree,5
10,15500000,1024 2048 3072 2048,tree,6
10,15500000,1024 2048 3072 2048,tree,7
10,15500000,1024 2048 3072 2048,tree,8
10,15500000,1024 2048 3072 2048,tree,9
10,15500000,1024 2048 3072 2048,tree,10
10,15500000,1024 2048 3072 2048,random,5
10,15500000,1024 2048 3072 2048,random,6
10,15500000,1024 2048 3072 2048,random,7
10,15500000,1024 2048 3072 2048,random,8
10,15500000,1024 2048 3072 2048,random,9
10,15500000,1024 2048 3072 2048,random,10
10,15500000,2048 2048 3072 2048,ring,5
10,15500000,2048 2048 3072 2048,ring,6
10,15500000,2048 2048 3072 2048,ring,7
10,15500000,2048 2048 3072 2048,ring,8
10,15500000,2048 2048 3072 2048,ring,9
10,15500000,2048 2048 3072 2048,ring,10
10,15500000,2048 2048 3072 2048,tree,5
10,15500000,2048 2048 3072 2048,tree,6
10,15500000,2048 2048 3072 2048,tree,7
10,15500000,2048 2048 3072 2048,tree,8
10,15500000,2048 2048 3072 2048,tree,9
10,15500000,2048 2048 3072 2048,tree,10
10,15500000,2048 2048 3072 2048,random,5
10,15500000,2048 2048 3072 2048,random,6
10,15500000,2048 2048 3072 2048,random,7
10,15500000,2048 2048 3072 2048,random,8
10,15500000,2048 2048 3072 2048,random,9
10,15500000,2048 2048 3072 2048,random,10
10,15500000,5120 2048 3072 2048,ring,5
10,15500000,5120 2048 3072 2048,ring,6
10,15500000,5120 2048 3072 2048,ring,7
10,15500000,5120 2048 3072 2048,ring,8
10,15500000,5120 2048 3072 2048,ring,9
10,15500000,5120 2048 3072 2048,ring,10
10,15500000,5120 2048 3072 2048,tree,5
10,15500000,5120 2048 3072 2048,tree,6
10,15500000,5120 2048 3072 2048,tree,7
10,15500000,5120 2048 3072 2048,tree,8
10,15500000,5120 2048 3072 2048,tree,9
10,15500000,5120 2048 3072 2048,tree,10
10,15500000,5120 2048 3072 2048,random,5
10,15500000,5120 2048 3072 2048,random,6
10,15500000,5120 2048 3072 2048,random,7
10,15500000,5120 2048 3072 2048,random,8
10,15500000,5120 2048 3072 2048,random,9
10,15500000,5120 2048 3072 2048,random,10
10,16000000,1024 2048 3072 2048,ring,5
10,16000000,1024 2048 3072 2048,ring,6
10,16000000,1024 2048 3072 2048,ring,7
10,16000000,1024 2048 3072 2048,ring,8
10,16000000,1024 2048 3072 2048,ring,9
10,16000000,1024 2048 3072 2048,ring,10
10,16000000,1024 2048 3072 2048,tree,5
10,16000000,1024 2048 3072 2048,tree,6
10,16000000,1024 2048 3072 2048,tree,7
10,16000000,1024 2048 3072 2048,tree,8
10,16000000,1024 2048 3072 2048,tree,9
10,16000000,1024 2048 3072 2048,tree,10
10,16000000,1024 2048 3072 2048,random,5
10,16000000,1024 2048 3072 2048,random,6
10,16000000,1024 2048 3072 2048,random,7
10,16000000,1024 2048 3072 2048,random,8
10,16000000,1024 2048 3072 2048,random,9
10,16000000,1024 2048 3072 2048,random,10
10,16000000,2048 2048 3072 2048,ring,5
10,16000000,2048 2048 3072 2048,ring,6
10,16000000,2048 2048 3072 2048,ring,7
10,16000000,2048 2048 3072 2048,ring,8
10,16000000,2048 2048 3072 2048,ring,9
10,16000000,2048 2048 3072 2048,ring,10
10,16000000,2048 2048 3072 2048,tree,5
10,16000000,2048 2048 3072 2048,tree,6
10,16000000,2048 2048 3072 2048,tree,7
10,16000000,2048 2048 3072 2048,tree,8
10,16000000,2048 2048 3072 2048,tree,9
10,16000000,2048 2048 3072 2048,tree,10
10,16000000,2048 2048 3072 2048,random,5
10,16000000,2048 2048 3072 2048,random,6
10,16000000,2048 2048 3072 2048,random,7
10,16000000,2048 2048 3072 2048,random,8
10,16000000,2048 2048 3072 2048,random,9
10,16000000,2048 2048 3072 2048,random,10
10,16000000,5120 2048 3072 2048,ring,5
10,16000000,5120 2048 3072 2048,ring,6
10,16000000,5120 2048 3072 2048,ring,7
10,16000000,5120 2048 3072 2048,ring,8
10,16000000,5120 2048 3072 2048,ring,9
10,16000000,5120 2048 3072 2048,ring,10
10,16000000,5120 2048 3072 2048,tree,5
10,16000000,5120 2048 3072 2048,tree,6
10,16000000,5120 2048 3072 2048,tree,7
10,16000000,5120 2048 3072 2048,tree,8
10,16000000,5120 2048 3072 2048,tree,9
10,16000000,5120 2048 3072 2048,tree,10
10,16000000,5120 2048 3072 2048,random,5
10,16000000,5120 2048 3072 2048,random,6
10,16000000,5120 2048 3072 2048,random,7
10,16000000,5120 2048 3072 2048,random,8
10,16000000,5120 2048 3072 2048,random,9
10,16000000,5120 2048 3072 2048,random,10
10,16500000,1024 2048 3072 2048,ring,5
10,16500000,1024 2048 3072 2048,ring,6
10,16500000,1024 2048 3072 2048,ring,7
10,16500000,1024 2048 3072 2048,ring,8
10,16500000,1024 2048 3072 2048,ring,9
10,16500000,1024 2048 3072 2048,ring,10
10,16500000,1024 2048 3072 2048,tree,5
10,16500000,1024 2048 3072 2048,tree,6
10,16500000,1024 2048 3072 2048,tree,7
10,16500000,1024 2048 3072 2048,tree,8
10,16500000,1024 2048 3072 2048,tree,9
10,16500000,1024 2048 3072 2048,tree,10
10,16500000,1024 2048 3072 2048,random,5
10,16500000,1024 2048 3072 2048,random,6
10,16500000,1024 2048 3072 2048,random,7
